Standard Order,Actual Value(Y),Fitted Value(y_hat1),Residual
40.0,46.2,38.360584657080324,7.839415342919679
41.0,15.9,39.01445454670222,-23.11445454670222
42.0,18.2,38.20969160562911,-20.00969160562911
43.0,34.7,33.35596511728194,1.3440348827180628
44.0,34.1,33.78349542972703,0.3165045702729685
45.0,53.9,41.755678314732485,12.144321685267514
46.0,38.3,33.230220907739266,5.069779092260731
47.0,42.0,36.97739835211092,5.022601647889083
48.0,61.5,33.40626280109901,28.09373719890099
49.0,13.4,36.348677304397555,-22.948677304397556
50.0,13.2,35.04093752515376,-21.84093752515376
51.0,44.2,36.97739835211092,7.2226016478890855
52.0,20.7,34.5631095288916,-13.863109528891602
53.0,27.0,34.361918793623325,-7.361918793623325
54.0,38.9,39.08990107242782,-0.18990107242782273
55.0,51.7,38.385733498988856,13.314266501011147
56.0,13.7,34.46251416125747,-20.762514161257467
57.0,41.9,33.98468616499531,7.915313835004689
58.0,53.5,41.55448757946421,11.945512420535792
59.0,22.6,34.81459794797695,-12.214597947976948
60.0,42.4,39.08990107242782,3.3100989275721773
61.0,21.3,39.66832443632412,-18.36832443632412
62.0,63.2,41.10180842511059,22.098191574889412
63.0,27.7,38.109096237994976,-10.409096237994977
64.0,55.0,41.78082715664102,13.219172843358983
65.0,25.3,38.03364971226937,-12.733649712269372
66.0,44.3,32.35001144094056,11.949988559059435
67.0,50.7,42.18320862717757,8.516791372822432
68.0,56.8,40.29704548403748,16.502954515962514
69.0,36.2,34.78944910606841,1.4105508939315925
70.0,42.0,39.2910918076961,2.708908192303902
71.0,59.0,40.77487348029964,18.22512651970036
72.0,40.8,33.50685816873315,7.293141831266844
73.0,36.3,34.26132342598919,2.0386765740108075
74.0,20.0,38.96415686288515,-18.964156862885147
75.0,54.4,40.72457579648257,13.67542420351743
76.0,29.5,39.34138949151317,-9.84138949151317
77.0,36.8,33.40626280109901,3.393737198900986
78.0,25.6,37.279184455013336,-11.679184455013335
79.0,29.8,32.82783943720272,-3.0278394372027186
80.0,26.5,37.9079055027267,-11.407905502726699
81.0,40.3,39.46713370105584,0.832866298944154
82.0,36.8,34.688853738434275,2.1111462615657217
83.0,48.1,39.11504991433636,8.984950085663641
84.0,17.7,36.072040043403675,-18.372040043403675
85.0,43.7,38.637221918074204,5.062778081925799
86.0,50.8,42.43469704626292,8.365302953737078
87.0,27.0,41.982017891909294,-14.982017891909294
88.0,18.3,38.18454276372058,-19.884542763720578
89.0,48.0,40.19645011640334,7.803549883596659
90.0,25.3,36.650463407299966,-11.350463407299966
91.0,45.4,42.43469704626292,2.96530295373708
92.0,43.2,40.14615243258628,3.053847567413726
93.0,21.8,37.2540356131048,-15.454035613104796
94.0,16.1,34.412216477440396,-18.312216477440394
95.0,41.0,32.148820705672286,8.851179294327714
96.0,51.8,40.42278969358016,11.37721030641984
97.0,59.5,40.82517116411671,18.67482883588329
98.0,34.6,35.292425944239106,-0.6924259442391048
99.0,51.0,38.31028697326325,12.689713026736747
100.0,62.2,40.82517116411671,21.374828835883292
101.0,38.2,38.03364971226937,0.16635028773063
102.0,32.9,39.24079412387903,-6.340794123879029
103.0,54.4,42.15805978526904,12.24194021473096
104.0,45.7,42.43469704626292,3.265302953737084
105.0,30.5,34.21102574217212,-3.7110257421721187
106.0,71.0,42.43469704626292,28.56530295373708
107.0,47.1,38.109096237994976,8.990903762005026
108.0,26.6,39.3665383334217,-12.7665383334217
109.0,34.1,34.53796068698307,-0.4379606869830681
110.0,28.4,41.428743369921534,-13.028743369921536
111.0,51.6,40.39764085167162,11.202359148328384
112.0,39.4,34.06013269072091,5.339867309279086
113.0,23.1,39.944961697318,-16.844961697318
114.0,7.6,38.71266844379981,-31.112668443799805
115.0,53.3,34.739151422251346,18.56084857774865
116.0,46.4,37.2540356131048,9.145964386895201
117.0,12.2,34.66370489652574,-22.463704896525744
118.0,13.0,39.01445454670222,-26.01445454670222
119.0,30.6,36.072040043403675,-5.472040043403673
120.0,59.6,38.25998928944618,21.34001071055382
121.0,31.3,39.08990107242782,-7.789901072427821
122.0,48.0,39.01445454670222,8.985545453297782
123.0,32.5,34.51281184507453,-2.0128118450745305
124.0,45.5,42.43469704626292,3.0653029537370813
125.0,57.4,39.944961697318,17.455038302682
126.0,48.6,42.15805978526904,6.441940214730963
127.0,62.9,32.72724406956858,30.17275593043142
128.0,55.0,41.479041053738605,13.520958946261395
129.0,60.7,32.04822533803815,28.651774661961852
130.0,41.0,32.752392911477116,8.247607088522884
131.0,37.5,34.99063984133669,2.5093601586633127
132.0,30.7,41.428743369921534,-10.728743369921535
133.0,37.5,35.745105098592724,1.754894901407276
134.0,39.5,37.9079055027267,1.592094497273301
135.0,42.2,34.034983848812374,8.16501615118763
136.0,20.8,37.68156592554989,-16.88156592554989
137.0,46.8,39.56772906868998,7.232270931310019
138.0,47.4,39.01445454670222,8.38554545329778
139.0,43.5,39.91981285540946,3.580187144590539
140.0,42.5,39.19049644006196,3.3095035599380367
141.0,51.4,38.360584657080324,13.039415342919675
142.0,28.9,41.152106108927654,-12.252106108927656
143.0,37.5,37.455226348373074,0.044773651626925925
144.0,40.1,39.01445454670222,1.085545453297783
145.0,28.4,39.441984859147304,-11.041984859147306
146.0,45.5,41.90657136618369,3.593428633816309
147.0,52.2,42.43469704626292,9.765302953737084
148.0,43.2,41.62993410518981,1.5700658948101918
149.0,45.1,38.31028697326325,6.789713026736749
150.0,39.7,33.65775122018436,6.042248779815644
151.0,48.5,33.43141164300755,15.06858835699245
152.0,44.7,41.202403792744725,3.4975962072552775
153.0,28.9,39.41683601723877,-10.516836017238774
154.0,40.9,40.80002232220817,0.09997767779182709
155.0,20.7,38.18454276372058,-17.48454276372058
156.0,15.6,38.96415686288515,-23.364156862885146
157.0,18.3,34.71400258034281,-16.414002580342807
158.0,35.6,38.385733498988856,-2.7857334989888543
159.0,39.4,39.51743138487291,-0.1174313848729085
160.0,37.4,38.53662655044006,-1.136626550440063
161.0,57.8,41.55448757946421,16.24551242053579
162.0,39.6,37.60611939982428,1.9938806001757214
163.0,11.6,38.41088234089739,-26.810882340897386
164.0,55.5,40.29704548403748,15.202954515962517
165.0,55.2,42.43469704626292,12.765302953737084
166.0,30.6,38.989305704793686,-8.389305704793685
167.0,73.6,42.43469704626292,31.165302953737076
168.0,43.4,35.34272362805618,8.057276371943821
169.0,37.4,35.49361667950738,1.9063833204926155
170.0,23.5,40.322194325946015,-16.822194325946015
171.0,14.4,36.398974988214626,-21.998974988214627
172.0,58.8,41.529338737555676,17.27066126244432
173.0,58.1,40.77487348029964,17.325126519700362
174.0,35.1,32.04822533803815,3.0517746619618507
175.0,45.2,41.35329684419593,3.8467031558040716
176.0,36.5,34.83974678988548,1.6602532101145187
177.0,19.2,38.939008020976615,-19.739008020976616
178.0,42.0,34.135579216446516,7.864420783553484
179.0,36.7,39.14019875624489,-2.4401987562448895
180.0,42.6,38.91385917906808,3.686140820931918
181.0,15.5,35.66965857286712,-20.16965857286712
182.0,55.9,39.51743138487291,16.38256861512709
183.0,23.6,39.03960338861075,-15.439603388610749
184.0,18.8,38.15939392181205,-19.359393921812046
185.0,21.8,38.888710337159544,-17.088710337159544
186.0,21.5,34.53796068698307,-13.03796068698307
187.0,25.7,37.178589087379194,-11.478589087379195
188.0,22.0,40.19645011640334,-18.19645011640334
189.0,44.3,33.68290006209289,10.617099937907106
190.0,20.5,38.335435815171785,-17.835435815171785
191.0,42.3,33.557155852550224,8.742844147449773
192.0,37.8,39.11504991433636,-1.3150499143363632
193.0,42.7,31.41950429032478,11.280495709675222
194.0,49.3,39.995259381135064,9.304740618864933
195.0,29.3,38.612073076165665,-9.312073076165664
196.0,34.6,38.612073076165665,-4.012073076165663
197.0,36.6,36.70076109111704,-0.10076109111703602
198.0,48.2,33.78349542972703,14.41650457027297
199.0,39.1,33.88409079736117,5.215909202638834
200.0,31.6,37.85760781890963,-6.2576078189096265
201.0,25.5,38.058798554177905,-12.558798554177905
202.0,45.9,39.14019875624489,6.759801243755106
203.0,31.5,32.80269059529418,-1.3026905952941803
204.0,46.1,38.51147770853153,7.588522291468472
205.0,26.6,37.9079055027267,-11.307905502726697
206.0,21.4,39.215645281970495,-17.815645281970497
207.0,44.0,36.85165414256825,7.1483458574317496
208.0,34.2,32.752392911477116,1.4476070885228864
209.0,26.2,39.542580226781446,-13.342580226781447
210.0,40.9,33.68290006209289,7.217099937907108
211.0,52.2,41.12695726701912,11.07304273298088
212.0,43.5,42.43469704626292,1.0653029537370813
213.0,31.1,38.008500870360834,-6.908500870360832
214.0,58.0,40.875468847933774,17.124531152066226
215.0,20.9,37.88275666081816,-16.98275666081816
216.0,48.1,37.60611939982428,10.493880600175721
217.0,39.7,32.928434804836854,6.771565195163149
218.0,40.8,35.39302131187324,5.406978688126756
219.0,43.8,39.01445454670222,4.785545453297779
220.0,40.2,35.06608636706229,5.133913632937713
221.0,78.3,33.07932785628806,45.22067214371194
222.0,38.5,40.17130127449481,-1.6713012744948088
223.0,48.5,34.739151422251346,13.760848577748654
224.0,42.3,40.14615243258628,2.1538475674137203
225.0,46.0,33.758346587818494,12.241653412181506
226.0,49.0,42.15805978526904,6.841940214730961
227.0,12.8,38.285138131354714,-25.485138131354713
228.0,40.2,34.28647226789772,5.913527732102281
229.0,46.6,39.441984859147304,7.158015140852697
230.0,19.0,34.638556054617204,-15.638556054617204
231.0,33.4,41.428743369921534,-8.028743369921536
232.0,14.7,38.360584657080324,-23.660584657080324
233.0,17.4,35.61936088905006,-18.21936088905006
234.0,32.4,32.4506068085747,-0.0506068085746989
235.0,23.9,40.42278969358016,-16.522789693580158
236.0,39.3,39.19049644006196,0.10950355993803385
237.0,61.9,41.529338737555676,20.370661262444322
238.0,39.0,39.165347598153424,-0.16534759815342426
239.0,40.6,39.215645281970495,1.3843547180295062
240.0,29.7,37.88275666081816,-8.18275666081816
241.0,28.8,39.66832443632412,-10.86832443632412
242.0,41.4,38.989305704793686,2.410694295206312
243.0,33.4,41.93172020809223,-8.531720208092231
244.0,48.2,34.18587690026359,14.014123099736416
245.0,21.7,41.22755263465326,-19.527552634653258
246.0,40.8,40.548533903122824,0.2514660968771736
247.0,40.6,38.31028697326325,2.2897130267367487
248.0,23.1,36.97739835211092,-13.877398352110916
249.0,22.3,37.65641708364135,-15.35641708364135
250.0,15.0,37.9079055027267,-22.9079055027267
251.0,30.0,32.57635101811737,-2.5763510181173714
252.0,13.8,34.46251416125747,-20.662514161257466
253.0,52.7,40.95091537365938,11.749084626340625
254.0,25.9,34.78944910606841,-8.889449106068412
255.0,51.8,42.15805978526904,9.641940214730958
256.0,17.4,34.51281184507453,-17.112811845074532
257.0,26.5,38.76296612761687,-12.26296612761687
258.0,43.9,38.083947396086444,5.816052603913555
259.0,63.3,42.43469704626292,20.86530295373708
260.0,28.8,37.9833520284523,-9.183352028452301
261.0,30.7,38.15939392181205,-7.4593939218120475
262.0,24.4,38.360584657080324,-13.960584657080325
263.0,53.0,38.43603118280593,14.563968817194073
264.0,31.7,41.45389221183007,-9.753892211830074
265.0,40.6,34.23617458408065,6.363825415919351
266.0,38.1,38.48632886662299,-0.38632886662298915
267.0,23.7,37.95820318654377,-14.25820318654377
268.0,41.1,33.70804890400143,7.3919510959985715
269.0,40.1,38.109096237994976,1.9909037620050256
270.0,23.0,38.008500870360834,-15.008500870360834
271.0,117.5,39.718622120141184,77.78137787985881
272.0,26.5,37.9833520284523,-11.483352028452302
273.0,40.5,39.165347598153424,1.3346524018465757
274.0,29.3,39.11504991433636,-9.81504991433636
275.0,41.0,35.518765521415915,5.481234478584085
276.0,49.7,42.0574644176349,7.642535582365106
277.0,34.0,37.63126824173282,-3.631268241732819
278.0,27.7,37.10314256165359,-9.403142561653592
279.0,44.0,42.43469704626292,1.5653029537370813
280.0,31.1,41.78082715664102,-10.680827156641016
281.0,45.4,41.85627368236663,3.5437263176333715
282.0,44.8,41.252701476561796,3.547298523438201
283.0,25.6,41.93172020809223,-16.33172020809223
284.0,23.5,34.00983500690384,-10.509835006903842
285.0,34.4,38.662370759982736,-4.262370759982737
286.0,55.3,34.86489563179401,20.435104368205984
287.0,56.3,40.95091537365938,15.34908462634062
288.0,32.9,37.60611939982428,-4.706119399824281
289.0,51.0,38.25998928944618,12.740010710553818
290.0,44.5,38.939008020976615,5.560991979023385
291.0,37.0,32.953583646745386,4.046416353254614
292.0,54.4,41.57963642137275,12.820363578627251
293.0,24.5,38.03364971226937,-13.533649712269373
294.0,42.5,39.265942965787566,3.2340570342124337
295.0,38.1,35.795402782409795,2.3045972175902065
296.0,21.8,37.85760781890963,-16.057607818909627
297.0,34.1,39.2910918076961,-5.191091807696097
298.0,28.5,33.65775122018436,-5.157751220184359
299.0,16.7,38.23484044753765,-21.53484044753765
300.0,46.1,34.085281532629445,12.014718467370557
301.0,36.9,41.805975998549556,-4.9059759985495575
302.0,35.7,32.87813712101979,2.8218628789802125
303.0,23.2,38.285138131354714,-15.085138131354714
304.0,38.4,32.80269059529418,5.597309404705818
305.0,29.4,37.40492866455601,-8.004928664556012
306.0,55.0,38.360584657080324,16.639415342919676
307.0,50.2,38.81326381143394,11.386736188566061
308.0,24.7,39.84436632968386,-15.144366329683859
309.0,53.0,38.31028697326325,14.689713026736747
310.0,19.1,34.81459794797695,-15.714597947976948
311.0,24.7,38.31028697326325,-13.610286973263253
312.0,42.2,37.07799371974506,5.1220062802549435
313.0,78.0,33.532007010641685,44.467992989358315
314.0,42.8,40.34734316785455,2.4526568321454505
315.0,41.6,41.50418989564714,0.0958101043528643
316.0,27.3,38.51147770853153,-11.211477708531529
317.0,42.0,39.08990107242782,2.9100989275721787
318.0,37.5,38.51147770853153,-1.0114777085315296
319.0,49.8,40.649129270756966,9.150870729243032
320.0,26.9,33.73319774590996,-6.833197745909963
321.0,18.6,39.03960338861075,-20.43960338861075
322.0,37.7,38.18454276372058,-0.4845427637205759
323.0,33.1,39.19049644006196,-6.090496440061962
324.0,42.5,35.242128260422035,7.257871739577965
325.0,31.3,39.31624064960463,-8.01624064960463
326.0,38.1,33.230220907739266,4.869779092260735
327.0,62.1,41.403594528013,20.696405471987
328.0,36.7,41.55448757946421,-4.854487579464205
329.0,23.6,38.43603118280593,-14.836031182805925
330.0,19.2,39.01445454670222,-19.81445454670222
331.0,12.8,34.387067635531864,-21.587067635531863
332.0,15.6,35.99659351767807,-20.39659351767807
333.0,39.6,32.425457966666166,7.174542033333836
334.0,38.4,40.47308737739722,-2.073087377397222
335.0,22.8,34.89004447370255,-12.090044473702552
336.0,36.5,35.569063205232986,0.930936794767014
337.0,35.6,41.152106108927654,-5.552106108927653
338.0,30.9,34.5631095288916,-3.663109528891603
339.0,36.3,34.51281184507453,1.7871881549254667
340.0,50.4,42.00716673381783,8.392833266182166
341.0,42.9,33.98468616499531,8.915313835004689
342.0,37.0,39.165347598153424,-2.1653475981534243
343.0,53.5,41.00121305747645,12.498786942523552
344.0,46.6,34.00983500690384,12.59016499309616
345.0,41.2,33.73319774590996,7.466802254090041
346.0,37.9,42.43469704626292,-4.53469704626292
347.0,30.8,39.11504991433636,-8.31504991433636
348.0,11.2,38.058798554177905,-26.858798554177906
349.0,53.7,41.27785031847033,12.422149681529675
350.0,47.0,40.47308737739722,6.526912622602779
351.0,42.3,39.11504991433636,3.184950085663637
352.0,28.6,41.428743369921534,-12.828743369921533
353.0,25.7,37.807310135092564,-12.107310135092565
354.0,31.3,41.403594528013,-10.103594528013002
355.0,30.1,39.3665383334217,-9.2665383334217
356.0,60.7,41.479041053738605,19.220958946261398
357.0,45.3,39.84436632968386,5.455633670316139
358.0,44.9,42.43469704626292,2.46530295373708
359.0,45.1,42.15805978526904,2.9419402147309626
360.0,24.7,41.02636189938498,-16.32636189938498
361.0,47.1,34.16072805835505,12.939271941644954
362.0,63.3,32.02307649612961,31.276923503870385
363.0,40.0,38.13424507990351,1.8657549200964922
364.0,48.0,34.311621109806254,13.688378890193746
365.0,33.1,33.557155852550224,-0.4571558525502226
366.0,29.5,38.083947396086444,-8.583947396086444
367.0,24.8,38.86356149525101,-14.063561495251012
368.0,20.9,38.662370759982736,-17.762370759982737
369.0,43.1,37.85760781890963,5.2423921810903735
370.0,22.8,37.35463098073894,-14.554630980738938
371.0,42.1,38.43603118280593,3.6639688171940747
372.0,51.7,41.403594528013,10.296405471987
373.0,41.5,33.9092396392697,7.5907603607303
374.0,52.2,42.43469704626292,9.765302953737084
375.0,49.5,41.07665958320205,8.423340416797949
376.0,23.8,36.97739835211092,-13.177398352110917
377.0,30.5,38.73781728570834,-8.237817285708338
378.0,56.8,41.45389221183007,15.346107788169924
379.0,37.4,33.05417901437953,4.34582098562047
380.0,69.7,42.43469704626292,27.265302953737084
381.0,53.3,38.888710337159544,14.411289662840453
382.0,47.3,40.42278969358016,6.87721030641984
383.0,29.3,38.335435815171785,-9.035435815171784
384.0,40.3,35.11638405087936,5.183615949120636
385.0,12.9,38.385733498988856,-25.485733498988857
386.0,46.6,37.832458977001096,8.767541022998905
387.0,55.3,42.43469704626292,12.865302953737078
388.0,25.6,38.360584657080324,-12.760584657080322
389.0,27.3,39.819217487775326,-12.519217487775325
390.0,67.7,32.148820705672286,35.55117929432772
391.0,38.6,34.18587690026359,4.414123099736415
392.0,31.3,40.875468847933774,-9.575468847933774
393.0,35.3,31.69614155131866,3.6038584486813363
394.0,40.3,38.18454276372058,2.1154572362794184
395.0,24.7,34.23617458408065,-9.536174584080651
396.0,42.5,37.10314256165359,5.396857438346409
397.0,31.9,33.1044766981966,-1.2044766981966006
398.0,32.2,39.14019875624489,-6.9401987562448895
399.0,23.0,38.73781728570834,-15.737817285708338
400.0,37.3,39.24079412387903,-1.94079412387903
401.0,35.5,35.69480741477566,-0.19480741477566
402.0,27.7,40.52338506121429,-12.823385061214292
403.0,28.5,39.24079412387903,-10.740794123879027
404.0,39.7,34.66370489652574,5.036295103474259
405.0,41.2,38.31028697326325,2.88971302673675
406.0,37.2,36.650463407299966,0.5495365927000364
407.0,40.5,41.95686905000076,-1.456869050000762
408.0,22.3,41.12695726701912,-18.82695726701912
409.0,28.1,37.782161293184025,-9.682161293184024
410.0,15.4,38.989305704793686,-23.589305704793688
411.0,50.0,41.02636189938498,8.97363810061502
412.0,40.6,37.70671476745842,2.8932852325415794
413.0,52.5,40.39764085167162,12.102359148328382
414.0,63.9,40.80002232220817,23.099977677791827
