Standard Order,Actual Value(Y),Fitted Value(y_hat3),Residual
47.0,42.0,50.91998595211179,-8.919985952111787
48.0,61.5,35.094065171685536,26.405934828314464
49.0,13.4,27.18110478147241,-13.78110478147241
50.0,13.2,29.818758244876786,-16.618758244876787
51.0,44.2,37.73171863508991,6.468281364910091
52.0,20.7,29.818758244876786,-9.118758244876787
53.0,27.0,35.094065171685536,-8.094065171685536
54.0,38.9,40.36937209849428,-1.4693720984942829
55.0,51.7,40.36937209849428,11.330627901505721
56.0,13.7,27.18110478147241,-13.48110478147241
57.0,41.9,48.28233248870741,-6.382332488707412
58.0,53.5,45.644679025303034,7.855320974696966
59.0,22.6,29.818758244876786,-7.218758244876785
60.0,42.4,40.36937209849428,2.030627901505717
61.0,21.3,32.45641170828116,-11.156411708281158
62.0,63.2,43.00702556189866,20.192974438101345
63.0,27.7,35.094065171685536,-7.394065171685536
64.0,55.0,37.73171863508991,17.268281364910088
65.0,25.3,27.18110478147241,-1.8811047814724091
66.0,44.3,48.28233248870741,-3.9823324887074136
67.0,50.7,43.00702556189866,7.692974438101345
68.0,56.8,40.36937209849428,16.430627901505716
69.0,36.2,43.00702556189866,-6.807025561898655
70.0,42.0,40.36937209849428,1.6306279015057186
71.0,59.0,50.91998595211179,8.080014047888213
72.0,40.8,35.094065171685536,5.7059348283144615
73.0,36.3,48.28233248870741,-11.982332488707414
74.0,20.0,27.18110478147241,-7.18110478147241
75.0,54.4,53.557639415516164,0.8423605844838349
76.0,29.5,29.818758244876786,-0.3187582448767863
77.0,36.8,35.094065171685536,1.7059348283144615
78.0,25.6,35.094065171685536,-9.494065171685534
79.0,29.8,32.45641170828116,-2.6564117082811585
80.0,26.5,29.818758244876786,-3.3187582448767863
81.0,40.3,37.73171863508991,2.568281364910085
82.0,36.8,43.00702556189866,-6.207025561898661
83.0,48.1,45.644679025303034,2.455320974696967
84.0,17.7,35.094065171685536,-17.394065171685536
85.0,43.7,45.644679025303034,-1.9446790253030315
86.0,50.8,50.91998595211179,-0.11998595211179008
87.0,27.0,29.818758244876786,-2.8187582448767863
88.0,18.3,27.18110478147241,-8.88110478147241
89.0,48.0,27.18110478147241,20.81889521852759
90.0,25.3,27.18110478147241,-1.8811047814724091
91.0,45.4,29.818758244876786,15.581241755123212
92.0,43.2,27.18110478147241,16.018895218527593
93.0,21.8,37.73171863508991,-15.931718635089911
94.0,16.1,27.18110478147241,-11.081104781472408
95.0,41.0,40.36937209849428,0.6306279015057186
96.0,51.8,40.36937209849428,11.430627901505716
97.0,59.5,50.91998595211179,8.580014047888213
98.0,34.6,35.094065171685536,-0.4940651716855342
99.0,51.0,40.36937209849428,10.630627901505719
100.0,62.2,50.91998595211179,11.280014047888216
101.0,38.2,37.73171863508991,0.46828136491009076
102.0,32.9,29.818758244876786,3.0812417551232123
103.0,54.4,43.00702556189866,11.39297443810134
104.0,45.7,43.00702556189866,2.692974438101345
105.0,30.5,43.00702556189866,-12.507025561898658
106.0,71.0,43.00702556189866,27.992974438101342
107.0,47.1,48.28233248870741,-1.1823324887074094
108.0,26.6,29.818758244876786,-3.218758244876785
109.0,34.1,32.45641170828116,1.6435882917188422
110.0,28.4,35.094065171685536,-6.694065171685537
111.0,51.6,40.36937209849428,11.23062790150572
112.0,39.4,45.644679025303034,-6.244679025303036
113.0,23.1,35.094065171685536,-11.994065171685534
114.0,7.6,43.00702556189866,-35.40702556189866
115.0,53.3,48.28233248870741,5.017667511292586
116.0,46.4,32.45641170828116,13.94358829171884
117.0,12.2,29.818758244876786,-17.618758244876787
118.0,13.0,27.18110478147241,-14.18110478147241
119.0,30.6,35.094065171685536,-4.494065171685534
120.0,59.6,40.36937209849428,19.23062790150572
121.0,31.3,40.36937209849428,-9.06937209849428
122.0,48.0,40.36937209849428,7.630627901505719
123.0,32.5,37.73171863508991,-5.231718635089912
124.0,45.5,27.18110478147241,18.31889521852759
125.0,57.4,45.644679025303034,11.755320974696964
126.0,48.6,43.00702556189866,5.5929744381013435
127.0,62.9,37.73171863508991,25.168281364910086
128.0,55.0,40.36937209849428,14.630627901505719
129.0,60.7,43.00702556189866,17.692974438101345
130.0,41.0,45.644679025303034,-4.644679025303034
131.0,37.5,48.28233248870741,-10.78233248870741
132.0,30.7,35.094065171685536,-4.394065171685536
133.0,37.5,40.36937209849428,-2.8693720984942814
134.0,39.5,48.28233248870741,-8.78233248870741
135.0,42.2,43.00702556189866,-0.807025561898655
136.0,20.8,27.18110478147241,-6.381104781472409
137.0,46.8,40.36937209849428,6.430627901505716
138.0,47.4,43.00702556189866,4.392974438101341
139.0,43.5,27.18110478147241,16.31889521852759
140.0,42.5,40.36937209849428,2.1306279015057186
141.0,51.4,40.36937209849428,11.030627901505717
142.0,28.9,35.094065171685536,-6.194065171685537
143.0,37.5,40.36937209849428,-2.8693720984942814
144.0,40.1,40.36937209849428,-0.26937209849428
145.0,28.4,29.818758244876786,-1.4187582448767877
146.0,45.5,40.36937209849428,5.130627901505719
147.0,52.2,27.18110478147241,25.018895218527593
148.0,43.2,48.28233248870741,-5.082332488707408
149.0,45.1,27.18110478147241,17.91889521852759
150.0,39.7,48.28233248870741,-8.582332488707408
151.0,48.5,45.644679025303034,2.8553209746969657
152.0,44.7,50.91998595211179,-6.219985952111784
153.0,28.9,29.818758244876786,-0.9187582448767877
154.0,40.9,43.00702556189866,-2.1070255618986593
155.0,20.7,27.18110478147241,-6.4811047814724105
156.0,15.6,27.18110478147241,-11.58110478147241
157.0,18.3,27.18110478147241,-8.88110478147241
158.0,35.6,37.73171863508991,-2.1317186350899107
159.0,39.4,40.36937209849428,-0.9693720984942829
160.0,37.4,37.73171863508991,-0.3317186350899135
161.0,57.8,48.28233248870741,9.517667511292586
162.0,39.6,35.094065171685536,4.505934828314466
163.0,11.6,27.18110478147241,-15.58110478147241
164.0,55.5,40.36937209849428,15.130627901505719
165.0,55.2,27.18110478147241,28.018895218527593
166.0,30.6,29.818758244876786,0.7812417551232151
167.0,73.6,43.00702556189866,30.592974438101336
168.0,43.4,48.28233248870741,-4.882332488707412
169.0,37.4,40.36937209849428,-2.969372098494283
170.0,23.5,29.818758244876786,-6.318758244876786
171.0,14.4,27.18110478147241,-12.78110478147241
172.0,58.8,40.36937209849428,18.430627901505716
173.0,58.1,50.91998595211179,7.180014047888214
174.0,35.1,37.73171863508991,-2.6317186350899107
175.0,45.2,45.644679025303034,-0.4446790253030315
176.0,36.5,35.094065171685536,1.4059348283144644
177.0,19.2,27.18110478147241,-7.9811047814724105
178.0,42.0,50.91998595211179,-8.919985952111787
179.0,36.7,37.73171863508991,-1.0317186350899092
180.0,42.6,29.818758244876786,12.781241755123215
181.0,15.5,27.18110478147241,-11.68110478147241
182.0,55.9,48.28233248870741,7.617667511292588
183.0,23.6,35.094065171685536,-11.494065171685534
184.0,18.8,27.18110478147241,-8.38110478147241
185.0,21.8,27.18110478147241,-5.381104781472409
186.0,21.5,35.094065171685536,-13.594065171685536
187.0,25.7,35.094065171685536,-9.394065171685536
188.0,22.0,27.18110478147241,-5.18110478147241
189.0,44.3,48.28233248870741,-3.9823324887074136
190.0,20.5,27.18110478147241,-6.68110478147241
191.0,42.3,48.28233248870741,-5.982332488707414
192.0,37.8,32.45641170828116,5.343588291718838
193.0,42.7,45.644679025303034,-2.9446790253030315
194.0,49.3,40.36937209849428,8.930627901505716
195.0,29.3,27.18110478147241,2.118895218527591
196.0,34.6,40.36937209849428,-5.76937209849428
197.0,36.6,32.45641170828116,4.143588291718842
198.0,48.2,48.28233248870741,-0.08233248870740795
199.0,39.1,45.644679025303034,-6.544679025303033
200.0,31.6,48.28233248870741,-16.68233248870741
201.0,25.5,27.18110478147241,-1.6811047814724098
202.0,45.9,40.36937209849428,5.530627901505717
203.0,31.5,35.094065171685536,-3.5940651716855356
204.0,46.1,40.36937209849428,5.73062790150572
205.0,26.6,29.818758244876786,-3.218758244876785
206.0,21.4,35.094065171685536,-13.694065171685537
207.0,44.0,53.557639415516164,-9.557639415516164
208.0,34.2,35.094065171685536,-0.8940651716855328
209.0,26.2,29.818758244876786,-3.618758244876787
210.0,40.9,48.28233248870741,-7.382332488707412
211.0,52.2,40.36937209849428,11.830627901505721
212.0,43.5,29.818758244876786,13.681241755123214
213.0,31.1,32.45641170828116,-1.3564117082811578
214.0,58.0,50.91998595211179,7.080014047888213
215.0,20.9,35.094065171685536,-14.194065171685537
216.0,48.1,48.28233248870741,-0.18233248870740937
217.0,39.7,29.818758244876786,9.881241755123217
218.0,40.8,43.00702556189866,-2.2070255618986607
219.0,43.8,40.36937209849428,3.4306279015057157
220.0,40.2,48.28233248870741,-8.082332488707408
221.0,78.3,50.91998595211179,27.38001404788821
222.0,38.5,27.18110478147241,11.31889521852759
223.0,48.5,53.557639415516164,-5.057639415516164
224.0,42.3,27.18110478147241,15.118895218527587
225.0,46.0,43.00702556189866,2.992974438101342
226.0,49.0,43.00702556189866,5.992974438101342
227.0,12.8,27.18110478147241,-14.38110478147241
228.0,40.2,48.28233248870741,-8.082332488707408
229.0,46.6,27.18110478147241,19.41889521852759
230.0,19.0,27.18110478147241,-8.18110478147241
231.0,33.4,35.094065171685536,-1.694065171685537
232.0,14.7,27.18110478147241,-12.48110478147241
233.0,17.4,29.818758244876786,-12.418758244876788
234.0,32.4,50.91998595211179,-18.51998595211179
235.0,23.9,37.73171863508991,-13.831718635089914
236.0,39.3,45.644679025303034,-6.344679025303037
237.0,61.9,53.557639415516164,8.342360584483835
238.0,39.0,27.18110478147241,11.81889521852759
239.0,40.6,27.18110478147241,13.418895218527592
240.0,29.7,27.18110478147241,2.5188952185275895
241.0,28.8,32.45641170828116,-3.6564117082811585
242.0,41.4,45.644679025303034,-4.244679025303036
243.0,33.4,35.094065171685536,-1.694065171685537
244.0,48.2,48.28233248870741,-0.08233248870740795
245.0,21.7,35.094065171685536,-13.394065171685536
246.0,40.8,40.36937209849428,0.4306279015057157
247.0,40.6,43.00702556189866,-2.4070255618986565
248.0,23.1,27.18110478147241,-4.081104781472408
249.0,22.3,27.18110478147241,-4.881104781472409
250.0,15.0,29.818758244876786,-14.818758244876786
251.0,30.0,45.644679025303034,-15.644679025303034
252.0,13.8,27.18110478147241,-13.38110478147241
253.0,52.7,50.91998595211179,1.7800140478882156
254.0,25.9,32.45641170828116,-6.556411708281161
255.0,51.8,40.36937209849428,11.430627901505716
256.0,17.4,29.818758244876786,-12.418758244876788
257.0,26.5,29.818758244876786,-3.3187582448767863
258.0,43.9,29.818758244876786,14.081241755123212
259.0,63.3,43.00702556189866,20.29297443810134
260.0,28.8,27.18110478147241,1.6188952185275909
261.0,30.7,37.73171863508991,-7.031718635089913
262.0,24.4,35.094065171685536,-10.694065171685537
263.0,53.0,40.36937209849428,12.630627901505719
264.0,31.7,35.094065171685536,-3.3940651716855363
265.0,40.6,45.644679025303034,-5.044679025303033
266.0,38.1,37.73171863508991,0.36828136491008934
267.0,23.7,35.094065171685536,-11.394065171685536
268.0,41.1,40.36937209849428,0.73062790150572
269.0,40.1,40.36937209849428,-0.26937209849428
270.0,23.0,27.18110478147241,-4.18110478147241
271.0,117.5,29.818758244876786,87.68124175512321
272.0,26.5,48.28233248870741,-21.78233248870741
273.0,40.5,40.36937209849428,0.13062790150571857
274.0,29.3,29.818758244876786,-0.5187582448767856
275.0,41.0,45.644679025303034,-4.644679025303034
276.0,49.7,45.644679025303034,4.0553209746969685
277.0,34.0,40.36937209849428,-6.369372098494281
278.0,27.7,35.094065171685536,-7.394065171685536
279.0,44.0,43.00702556189866,0.9929744381013421
280.0,31.1,35.094065171685536,-3.994065171685534
281.0,45.4,43.00702556189866,2.3929744381013407
282.0,44.8,50.91998595211179,-6.11998595211179
283.0,25.6,29.818758244876786,-4.218758244876785
284.0,23.5,32.45641170828116,-8.95641170828116
285.0,34.4,45.644679025303034,-11.244679025303036
286.0,55.3,35.094065171685536,20.20593482831446
287.0,56.3,50.91998595211179,5.38001404788821
288.0,32.9,40.36937209849428,-7.469372098494283
289.0,51.0,43.00702556189866,7.992974438101342
290.0,44.5,40.36937209849428,4.130627901505719
291.0,37.0,27.18110478147241,9.81889521852759
292.0,54.4,45.644679025303034,8.755320974696964
293.0,24.5,40.36937209849428,-15.869372098494281
294.0,42.5,45.644679025303034,-3.1446790253030343
295.0,38.1,43.00702556189866,-4.9070255618986565
296.0,21.8,35.094065171685536,-13.294065171685535
297.0,34.1,37.73171863508991,-3.6317186350899107
298.0,28.5,37.73171863508991,-9.231718635089912
299.0,16.7,27.18110478147241,-10.48110478147241
300.0,46.1,53.557639415516164,-7.457639415516162
301.0,36.9,37.73171863508991,-0.8317186350899135
302.0,35.7,27.18110478147241,8.518895218527593
303.0,23.2,35.094065171685536,-11.894065171685536
304.0,38.4,27.18110478147241,11.218895218527589
305.0,29.4,35.094065171685536,-5.694065171685537
306.0,55.0,40.36937209849428,14.630627901505719
307.0,50.2,29.818758244876786,20.381241755123217
308.0,24.7,27.18110478147241,-2.4811047814724105
309.0,53.0,40.36937209849428,12.630627901505719
310.0,19.1,27.18110478147241,-8.081104781472408
311.0,24.7,32.45641170828116,-7.75641170828116
312.0,42.2,37.73171863508991,4.468281364910091
313.0,78.0,50.91998595211179,27.080014047888213
314.0,42.8,40.36937209849428,2.4306279015057157
315.0,41.6,43.00702556189866,-1.4070255618986565
316.0,27.3,32.45641170828116,-5.1564117082811585
317.0,42.0,45.644679025303034,-3.6446790253030343
318.0,37.5,32.45641170828116,5.043588291718841
319.0,49.8,53.557639415516164,-3.7576394155161665
320.0,26.9,40.36937209849428,-13.469372098494283
321.0,18.6,27.18110478147241,-8.581104781472408
322.0,37.7,37.73171863508991,-0.03171863508990924
323.0,33.1,29.818758244876786,3.281241755123215
324.0,42.5,43.00702556189866,-0.5070255618986579
325.0,31.3,32.45641170828116,-1.1564117082811585
326.0,38.1,48.28233248870741,-10.18233248870741
327.0,62.1,45.644679025303034,16.455320974696967
328.0,36.7,35.094065171685536,1.6059348283144672
329.0,23.6,35.094065171685536,-11.494065171685534
330.0,19.2,27.18110478147241,-7.9811047814724105
331.0,12.8,27.18110478147241,-14.38110478147241
332.0,15.6,27.18110478147241,-11.58110478147241
333.0,39.6,32.45641170828116,7.143588291718842
334.0,38.4,40.36937209849428,-1.9693720984942829
335.0,22.8,40.36937209849428,-17.56937209849428
336.0,36.5,43.00702556189866,-6.507025561898658
337.0,35.6,32.45641170828116,3.1435882917188422
338.0,30.9,40.36937209849428,-9.469372098494283
339.0,36.3,50.91998595211179,-14.61998595211179
340.0,50.4,40.36937209849428,10.030627901505717
341.0,42.9,27.18110478147241,15.718895218527589
342.0,37.0,32.45641170828116,4.543588291718841
343.0,53.5,50.91998595211179,2.5800140478882128
344.0,46.6,48.28233248870741,-1.6823324887074094
345.0,41.2,27.18110478147241,14.018895218527593
346.0,37.9,27.18110478147241,10.718895218527589
347.0,30.8,32.45641170828116,-1.6564117082811585
348.0,11.2,29.818758244876786,-18.618758244876787
349.0,53.7,43.00702556189866,10.692974438101345
350.0,47.0,40.36937209849428,6.630627901505719
351.0,42.3,40.36937209849428,1.9306279015057157
352.0,28.6,35.094065171685536,-6.494065171685534
353.0,25.7,35.094065171685536,-9.394065171685536
354.0,31.3,35.094065171685536,-3.794065171685535
355.0,30.1,29.818758244876786,0.28124175512321514
356.0,60.7,40.36937209849428,20.33062790150572
357.0,45.3,29.818758244876786,15.48124175512321
358.0,44.9,50.91998595211179,-6.019985952111789
359.0,45.1,43.00702556189866,2.0929744381013435
360.0,24.7,27.18110478147241,-2.4811047814724105
361.0,47.1,53.557639415516164,-6.457639415516162
362.0,63.3,48.28233248870741,15.017667511292586
363.0,40.0,37.73171863508991,2.268281364910088
364.0,48.0,53.557639415516164,-5.557639415516164
365.0,33.1,45.644679025303034,-12.544679025303033
366.0,29.5,37.73171863508991,-8.231718635089912
367.0,24.8,29.818758244876786,-5.018758244876786
368.0,20.9,32.45641170828116,-11.55641170828116
369.0,43.1,29.818758244876786,13.281241755123215
370.0,22.8,35.094065171685536,-12.294065171685535
371.0,42.1,40.36937209849428,1.73062790150572
372.0,51.7,40.36937209849428,11.330627901505721
373.0,41.5,45.644679025303034,-4.144679025303034
374.0,52.2,29.818758244876786,22.381241755123217
375.0,49.5,40.36937209849428,9.130627901505719
376.0,23.8,27.18110478147241,-3.381104781472409
377.0,30.5,32.45641170828116,-1.9564117082811592
378.0,56.8,48.28233248870741,8.517667511292586
379.0,37.4,48.28233248870741,-10.882332488707412
380.0,69.7,43.00702556189866,26.692974438101345
381.0,53.3,40.36937209849428,12.930627901505716
382.0,47.3,50.91998595211179,-3.61998595211179
383.0,29.3,27.18110478147241,2.118895218527591
384.0,40.3,37.73171863508991,2.568281364910085
385.0,12.9,27.18110478147241,-14.28110478147241
386.0,46.6,53.557639415516164,-6.957639415516162
387.0,55.3,27.18110478147241,28.118895218527587
388.0,25.6,35.094065171685536,-9.494065171685534
389.0,27.3,37.73171863508991,-10.431718635089911
390.0,67.7,48.28233248870741,19.417667511292592
391.0,38.6,50.91998595211179,-12.319985952111786
392.0,31.3,29.818758244876786,1.4812417551232144
393.0,35.3,43.00702556189866,-7.707025561898661
394.0,40.3,37.73171863508991,2.568281364910085
395.0,24.7,29.818758244876786,-5.118758244876787
396.0,42.5,37.73171863508991,4.768281364910088
397.0,31.9,29.818758244876786,2.0812417551232123
398.0,32.2,37.73171863508991,-5.531718635089909
399.0,23.0,32.45641170828116,-9.45641170828116
400.0,37.3,29.818758244876786,7.481241755123211
401.0,35.5,40.36937209849428,-4.869372098494281
402.0,27.7,35.094065171685536,-7.394065171685536
403.0,28.5,29.818758244876786,-1.3187582448767863
404.0,39.7,50.91998595211179,-11.219985952111784
405.0,41.2,40.36937209849428,0.8306279015057214
406.0,37.2,43.00702556189866,-5.807025561898655
407.0,40.5,45.644679025303034,-5.144679025303034
408.0,22.3,27.18110478147241,-4.881104781472409
409.0,28.1,35.094065171685536,-6.994065171685534
410.0,15.4,27.18110478147241,-11.78110478147241
411.0,50.0,50.91998595211179,-0.9199859521117872
412.0,40.6,45.644679025303034,-5.044679025303033
413.0,52.5,40.36937209849428,12.130627901505719
414.0,63.9,50.91998595211179,12.980014047888211
